ev_tipi,oda_sayisi,buyukluk,bina_yasi,kat,il,semt,fiyat
Daire,1 + 1,50.0,10.0,1. Kat,Istanbul,Kağıthane,11000.0
Daire,1 + 1,85.0,45.0,3. Kat,Istanbul,Beyoğlu,4300000.0
Daire,2 + 1,75.0,30.0,1. Kat,Istanbul,Fatih,10000.0
Residence,1 + 1,96.0,15.0,5. Kat,Istanbul,Beşiktaş,38000.0
Daire,4 + 1,240.0,23.0,1. Kat,Istanbul,Bakırköy,36000.0
Daire,2 + 1,160.0,5.0,Bahçe Katı,Istanbul,Kağıthane,47500.0
Daire,3 + 1,170.0,30.0,Bodrum,Istanbul,Beyoğlu,7500.0
Daire,2 + 1,100.0,20.0,3. Kat,Istanbul,Şişli,13000.0
Residence,1 + 1,90.0,5.0,20. Kat,Istanbul,Şişli,26000.0
Residence,1 + 1,76.0,4.0,21 ve üzeri,Istanbul,Kartal,19000.0
Daire,1 + 1,70.0,5.0,Ara Kat,Istanbul,Beylikdüzü,7000.0
Residence,2 + 1,140.0,0.0,6. Kat,Istanbul,Şişli,90000.0
Daire,2 + 1,85.0,10.0,2. Kat,Istanbul,Şişli,16000.0
Daire,1 + 1,75.0,0.0,4. Kat,Istanbul,Beşiktaş,42000.0
Residence,4 + 1,349.0,0.0,14. Kat,Istanbul,Beşiktaş,160000.0
Daire,2 + 1,80.0,8.0,15. Kat,Istanbul,Maltepe,25000.0
Daire,2 + 1,75.0,31.0,3. Kat,Istanbul,Beykoz,7500.0
Daire,2 + 1,90.0,35.0,2. Kat,Istanbul,Şişli,18000.0
Daire,4 + 1,260.0,30.0,1. Kat,Istanbul,Kadıköy,36500.0
Residence,3 + 1,130.0,5.0,2. Kat,Istanbul,Sarıyer,32500.0
Daire,3 + 1,140.0,50.0,En Üst Kat,Istanbul,Beyoğlu,50000.0
Daire,2 + 1,110.0,10.0,9. Kat,Istanbul,Sarıyer,32000.0
Residence,1 + 1,115.0,2.0,Bahçe Katı,Istanbul,Şişli,50000.0
Daire,1 + 1,65.0,30.0,Ara Kat,Istanbul,Şişli,15000.0
Daire,1 + 1,65.0,31.0,3. Kat,Istanbul,Beyoğlu,12000.0
Daire,1 + 1,85.0,11.0,6. Kat,Istanbul,Sarıyer,23000.0
Residence,3 + 1,350.0,0.0,21 ve üzeri,Istanbul,Beşiktaş,245000.0
Daire,3 + 1,130.0,30.0,5. Kat,Istanbul,Şişli,25000.0
Daire,1 + 1,50.0,50.0,Bahçe Katı,Istanbul,Beyoğlu,15000.0
Daire,3 + 1,105.0,1.0,6. Kat,Istanbul,Kadıköy,32500.0
Daire,1 + 1,96.0,4.0,7. Kat,Istanbul,Sarıyer,38000.0
Daire,3 + 1,135.0,1.0,9. Kat,Istanbul,Sarıyer,50000.0
Daire,3 + 1,160.0,5.0,2. Kat,Istanbul,Beşiktaş,115000.0
Daire,2 + 1,95.0,25.0,3. Kat,Istanbul,Şişli,18000.0
Residence,Stüdyo,55.0,5.0,3. Kat,Istanbul,Küçükçekmece,9500.0
Daire,3 + 1,120.0,20.0,2. Kat,Istanbul,Beyoğlu,22000.0
Daire,1 + 1,60.0,5.0,Çatı Katı,Istanbul,Zeytinburnu,8000.0
Daire,3 + 1,150.0,25.0,2. Kat,Istanbul,Bakırköy,28000.0
Daire,1 + 1,67.0,3.0,5. Kat,Istanbul,Sarıyer,23000.0
Villa,11 + 1,2200.0,23.0,Bahçe Katı,Istanbul,Sarıyer,250000.0
Daire,1 + 1,65.0,10.0,Bahçe Katı,Istanbul,Eyüpsultan,9000.0
Daire,3 + 1,135.0,20.0,4. Kat,Istanbul,Maltepe,20000.0
Villa,6 + 1,375.0,33.0,,Istanbul,Büyükçekmece,22000.0
Daire,2 + 1,80.0,31.0,2. Kat,Istanbul,Beyoğlu,12000.0
Daire,1 + 1,85.0,8.0,Ara Kat,Istanbul,Gaziosmanpaşa,17000.0
Daire,2 + 1,145.0,4.0,Bahçe Katı,Istanbul,Şişli,50000.0
Daire,3 + 1,110.0,30.0,2. Kat,Istanbul,Adalar,23000.0
Residence,1 + 1,45.0,5.0,6. Kat,Istanbul,Kağıthane,18000.0
Daire,2 + 1,85.0,30.0,Giriş Katı,Istanbul,Beşiktaş,12500.0
Daire,3 + 1,130.0,30.0,4. Kat,Istanbul,Güngören,24000.0
Daire,2 + 1,90.0,26.0,Giriş Katı,Istanbul,Şişli,16500.0
Residence,3 + 1,240.0,1.0,17. Kat,Istanbul,Beşiktaş,110000.0
Daire,1 + 1,60.0,0.0,8. Kat,Istanbul,Kağıthane,18500.0
Residence,3 + 1,175.0,7.0,8. Kat,Istanbul,Sarıyer,70000.0
Daire,3 + 1,262.0,10.0,6. Kat,Istanbul,Beşiktaş,170000.0
Residence,1 + 1,90.0,31.0,21 ve üzeri,Istanbul,Şişli,25000.0
Residence,3 + 1,222.0,4.0,1. Kat,Istanbul,Kartal,56000.0
Daire,4 + 1,220.0,20.0,Ara Kat,Istanbul,Beşiktaş,100000.0
Daire,1 + 1,70.0,5.0,15. Kat,Istanbul,Bayrampaşa,15000.0
Daire,1 + 1,80.0,5.0,Giriş Katı,Istanbul,Şişli,16000.0
Residence,4 + 1,240.0,10.0,12. Kat,Istanbul,Şişli,85000.0
Daire,2 + 1,90.0,30.0,Yüksek Giriş,Istanbul,Fatih,10000.0
Daire,1 + 1,55.0,20.0,Yüksek Giriş,Istanbul,Fatih,10000.0
Daire,3 + 1,140.0,5.0,5. Kat,Istanbul,Beylikdüzü,13500.0
Daire,Stüdyo,25.0,35.0,Zemin,Istanbul,Beşiktaş,7000.0
Daire,2 + 1,110.0,20.0,3. Kat,Istanbul,Fatih,12000.0
Villa,4 + 1,350.0,10.0,,Istanbul,Beykoz,68000.0
Daire,1 + 1,55.0,26.0,1. Kat,Istanbul,Fatih,8500.0
Daire,1 + 1,55.0,30.0,3. Kat,Istanbul,Fatih,6800.0
Daire,1 + 1,70.0,1.0,Yüksek Giriş,Istanbul,Kağıthane,20000.0
Daire,1 + 1,55.0,25.0,2. Kat,Istanbul,Şişli,13000.0
Residence,Stüdyo,60.0,4.0,20. Kat,Istanbul,Sarıyer,21000.0
Residence,1 + 1,175.0,16.0,2. Kat,Istanbul,Şişli,40000.0
Daire,2 + 1,80.0,4.0,3. Kat,Istanbul,Eyüpsultan,14000.0
Residence,3 + 1,242.0,0.0,18. Kat,Istanbul,Beşiktaş,90000.0
Daire,4 + 1,240.0,23.0,1. Kat,Istanbul,Bakırköy,44000.0
Daire,4 + 2,240.0,2.0,4. Kat,Istanbul,Üsküdar,60000.0
Daire,3 + 1,120.0,10.0,21 ve üzeri,Istanbul,Ataşehir,35000.0
Daire,3 + 1,187.0,2.0,8. Kat,Istanbul,Sarıyer,55000.0
Daire,3 + 1,200.0,70.0,6. Kat,Istanbul,Beyoğlu,23000.0
Daire,2 + 1,90.0,10.0,8. Kat,Istanbul,Başakşehir,13500.0
Daire,1 + 1,80.0,31.0,1. Kat,Istanbul,Büyükçekmece,5500.0
Villa,7 + 1,650.0,5.0,,Istanbul,Sarıyer,570000.0
Villa,9 + 3,1500.0,16.0,Tripleks,Istanbul,Beylikdüzü,120000.0
Daire,2 + 1,90.0,13.0,Ara Kat,Istanbul,Kağıthane,13000.0
Daire,2 + 1,110.0,3.0,Ara Kat,Istanbul,Esenyurt,7900.0
Residence,1 + 1,45.0,2.0,12. Kat,Istanbul,Kağıthane,20000.0
Daire,2 + 1,115.0,30.0,3. Kat,Istanbul,Maltepe,12750.0
Daire,3 + 1,200.0,12.0,Ara Kat,Istanbul,Beylikdüzü,17000.0
Daire,1 + 1,86.0,4.0,4. Kat,Istanbul,Ataşehir,15000.0
Daire,2 + 1,90.0,45.0,Bahçe Katı,Istanbul,Adalar,65000.0
Daire,1 + 1,75.0,4.0,19. Kat,Istanbul,Eyüpsultan,19000.0
Köşk,8 + 3,360.0,125.0,,Istanbul,Kadıköy,50000.0
Daire,2 + 1,60.0,7.0,2. Kat,Istanbul,Kağıthane,12000.0
Residence,1 + 1,45.0,5.0,6. Kat,Istanbul,Kağıthane,18000.0
Daire,3 + 1,165.0,4.0,10. Kat,Istanbul,Küçükçekmece,32000.0
Daire,2 + 1,140.0,32.0,Bahçe Katı,Istanbul,Beşiktaş,60000.0
Daire,1 + 1,75.0,10.0,Yüksek Giriş,Istanbul,Beyoğlu,24000.0
Residence,2 + 1,130.0,10.0,21 ve üzeri,Istanbul,Sarıyer,65000.0
Residence,1 + 1,75.0,4.0,7. Kat,Istanbul,Kağıthane,29500.0
Daire,3 + 1,100.0,31.0,13. Kat,Istanbul,Kadıköy,11500.0
Daire,3 + 1,220.0,25.0,3. Kat,Istanbul,Bakırköy,25000.0
Residence,1 + 1,90.0,4.0,4. Kat,Istanbul,Şişli,25000.0
Residence,1 + 1,66.0,2.0,21 ve üzeri,Istanbul,Kartal,17000.0
Residence,2 + 1,120.0,1.0,10. Kat,Istanbul,Kağıthane,30000.0
Residence,Stüdyo,37.0,10.0,9. Kat,Istanbul,Bahçelievler,8500.0
Daire,1 + 1,55.0,5.0,1. Kat,Istanbul,Kağıthane,10500.0
Daire,2 + 1,200.0,5.0,En Üst Kat,Istanbul,Küçükçekmece,22000.0
Residence,3 + 1,240.0,0.0,21 ve üzeri,Istanbul,Beşiktaş,110000.0
Daire,2 + 1,120.0,21.0,Bahçe Katı,Istanbul,Şişli,35000.0
Daire,2 + 1,85.0,25.0,3. Kat,Istanbul,Fatih,15000.0
Daire,3 + 1,110.0,30.0,Teras Katı,Istanbul,Adalar,22000.0
Daire,3 + 1,155.0,9.0,4. Kat,Istanbul,Esenyurt,15000.0
Daire,1 + 1,65.0,0.0,7. Kat,Istanbul,Sarıyer,25000.0
Daire,1 + 1,70.0,0.0,3. Kat,Istanbul,Kağıthane,22000.0
Daire,2 + 1,100.0,31.0,4. Kat,Istanbul,Şişli,16000.0
Daire,3 + 1,200.0,30.0,Bahçe Katı,Istanbul,Adalar,270000.0
Daire,1 + 1,20.0,30.0,Ara Kat,Istanbul,Kadıköy,6000.0
Residence,1 + 1,65.0,22.0,6. Kat,Istanbul,Kadıköy,26000.0
Daire,2 + 1,140.0,5.0,3. Kat,Istanbul,Şişli,21000.0
Daire,2 + 1,140.0,31.0,2. Kat,Istanbul,Beşiktaş,65000.0
Residence,6 + 1,600.0,0.0,21 ve üzeri,Istanbul,Beşiktaş,260000.0
Residence,1 + 1,60.0,5.0,6. Kat,Istanbul,Kağıthane,15000.0
Residence,4 + 1,490.0,5.0,21 ve üzeri,Istanbul,Beşiktaş,250000.0
Daire,1 + 1,80.0,60.0,Yüksek Giriş,Istanbul,Beyoğlu,27500.0
Residence,4 + 1,400.0,1.0,Ara Kat,Istanbul,Beşiktaş,150000.0
Residence,5 + 1,345.0,0.0,21 ve üzeri,Istanbul,Beşiktaş,240000.0
Daire,3 + 1,220.0,4.0,21 ve üzeri,Istanbul,Sarıyer,40000.0
Villa,5 + 1,388.0,11.0,,Istanbul,Sarıyer,60000.0
Residence,1 + 1,96.0,0.0,21 ve üzeri,Istanbul,Üsküdar,48000.0
Daire,1 + 1,70.0,5.0,5. Kat,Istanbul,Bayrampaşa,15000.0
Daire,2 + 1,100.0,30.0,4. Kat,Istanbul,Bakırköy,15000.0
Residence,1 + 1,60.0,5.0,11. Kat,Istanbul,Bağcılar,10500.0
Daire,2 + 1,85.0,0.0,Giriş Katı,Istanbul,Kağıthane,12000.0
Daire,3 + 1,125.0,70.0,3. Kat,Istanbul,Beyoğlu,22000.0
Daire,1 + 1,85.0,30.0,4. Kat,Istanbul,Kadıköy,12500.0
Daire,2 + 1,90.0,31.0,3. Kat,Istanbul,Fatih,20000.0
Daire,4 + 1,240.0,12.0,Yüksek Giriş,Istanbul,Bakırköy,70000.0
Daire,1 + 1,55.0,1.0,5. Kat,Istanbul,Kağıthane,21000.0
Yalı,8 + 1,1200.0,33.0,Bahçe Katı,Istanbul,Beşiktaş,230000.0
Daire,4 + 1,230.0,15.0,17. Kat,Istanbul,Beşiktaş,85000.0
Daire,1 + 1,90.0,4.0,6. Kat,Istanbul,Şişli,25000.0
Residence,Stüdyo,68.0,2.0,21 ve üzeri,Istanbul,Kartal,13500.0
Daire,2 + 1,105.0,4.0,10. Kat,Istanbul,Esenyurt,12000.0
Daire,3 + 1,175.0,0.0,12. Kat,Istanbul,Maltepe,27500.0
Daire,2 + 1,90.0,5.0,3. Kat,Istanbul,Kağıthane,14000.0
Daire,2 + 1,100.0,17.0,4. Kat,Istanbul,Şişli,18000.0
Daire,3 + 1,145.0,22.0,12. Kat,Istanbul,Beylikdüzü,10000.0
Residence,4 + 1,290.0,4.0,8. Kat,Istanbul,Beşiktaş,290000.0
Daire,2 + 1,85.0,11.0,2. Kat,Istanbul,Eyüpsultan,10000.0
Daire,4 + 1,170.0,50.0,Giriş Katı,Istanbul,Şişli,75000.0
Daire,3 + 1,125.0,30.0,16. Kat,Istanbul,Zeytinburnu,21000.0
Daire,4 + 1,400.0,50.0,5. Kat,Istanbul,Beyoğlu,95000.0
Daire,3 + 1,180.0,27.0,3. Kat,Istanbul,Bakırköy,26000.0
Yalı Dairesi,3 + 1,200.0,40.0,1. Kat,Istanbul,Sarıyer,90000.0
Residence,2 + 1,140.0,2.0,21 ve üzeri,Istanbul,Şişli,60000.0
Daire,2 + 1,85.0,55.0,Kot 1,Istanbul,Beşiktaş,35000.0
Daire,2 + 1,102.0,4.0,3. Kat,Istanbul,Esenyurt,13500.0
Daire,2 + 1,90.0,12.0,2. Kat,Istanbul,Beyoğlu,15000.0
Daire,1 + 1,30.0,70.0,Bahçe Katı,Istanbul,Adalar,7500.0
Yazlık,1 + 1,85.0,30.0,2. Kat,Istanbul,Büyükçekmece,9000.0
Daire,2 + 1,190.0,10.0,4. Kat,Istanbul,Beşiktaş,95000.0
Residence,Stüdyo,37.0,5.0,9. Kat,Istanbul,Bahçelievler,8500.0
Residence,1 + 1,90.0,2.0,13. Kat,Istanbul,Sarıyer,30000.0
Daire,3 + 1,160.0,11.0,3. Kat,Istanbul,Büyükçekmece,14000.0
Daire,3 + 1,230.0,31.0,3. Kat,Istanbul,Şişli,95000.0
Daire,1 + 1,80.0,40.0,2. Kat,Istanbul,Beyoğlu,35000.0
Residence,3 + 1,280.0,15.0,21 ve üzeri,Istanbul,Beşiktaş,75000.0
Daire,3 + 1,350.0,4.0,21 ve üzeri,Istanbul,Sarıyer,100000.0
Residence,1 + 1,116.0,4.0,14. Kat,Istanbul,Şişli,47000.0
Villa,6 + 2,380.0,24.0,,Istanbul,Sarıyer,75000.0
Daire,3 + 1,110.0,30.0,Teras Katı,Istanbul,Adalar,25000.0
Daire,3 + 1,85.0,40.0,Ara Kat,Istanbul,Şişli,16000.0
Daire,5 + 1,385.0,31.0,2. Kat,Istanbul,Beşiktaş,220000.0
Residence,4 + 1,320.0,4.0,21 ve üzeri,Istanbul,Sarıyer,140000.0
Daire,3 + 1,130.0,10.0,4. Kat,Istanbul,Esenyurt,15000.0
Daire,1 + 1,78.0,17.0,15. Kat,Istanbul,Ataşehir,24490.0
Villa,5 + 1,400.0,21.0,Bahçe Katı,Istanbul,Arnavutköy,95000.0
Residence,1 + 1,65.0,8.0,5. Kat,Istanbul,Kağıthane,15000.0
Daire,2 + 1,90.0,3.0,7. Kat,Istanbul,Şişli,25000.0
Daire,1 + 1,50.0,70.0,Bahçe Katı,Istanbul,Beyoğlu,15000.0
Daire,3 + 1,100.0,10.0,13. Kat,Istanbul,Kadıköy,42000.0
Daire,2 + 1,75.0,30.0,3. Kat,Istanbul,Kadıköy,15000.0
Villa,6 + 2,650.0,10.0,,Istanbul,Beykoz,330000.0
Daire,2 + 1,80.0,25.0,3. Kat,Istanbul,Şişli,19000.0
Residence,4 + 1,435.0,8.0,5. Kat,Istanbul,Beşiktaş,188000.0
Residence,1 + 1,85.0,4.0,5. Kat,Istanbul,Şişli,24000.0
Daire,2 + 1,85.0,0.0,Bahçe Katı,Istanbul,Avcılar,10000.0
Daire,2 + 1,85.0,8.0,Yarı Bodrum,Istanbul,Eyüpsultan,4000.0
Daire,Stüdyo,35.0,19.0,Ara Kat,Istanbul,Maltepe,4500.0
Daire,2 + 1,70.0,30.0,Ara Kat,Istanbul,Fatih,16000.0
Daire,1 + 1,80.0,25.0,6. Kat,Istanbul,Bahçelievler,6000.0
Müstakil Ev,11 + 2,1200.0,23.0,,Istanbul,Beşiktaş,150000.0
Daire,1 + 1,80.0,0.0,6. Kat,Istanbul,Çekmeköy,11000.0
Daire,1 + 1,60.0,35.0,Bahçe Katı,Istanbul,Adalar,10000.0
Residence,Stüdyo,45.0,8.0,10. Kat,Istanbul,Kağıthane,17000.0
Daire,1 + 1,70.0,5.0,3. Kat,Istanbul,Bayrampaşa,15000.0
Daire,2 + 1,102.0,1.0,15. Kat,Istanbul,Kağıthane,38000.0
Residence,1 + 1,105.0,2.0,21 ve üzeri,Istanbul,Şişli,32500.0
Daire,3 + 1,100.0,35.0,Bahçe Katı,Istanbul,Beykoz,6500.0
Daire,1 + 1,55.0,40.0,2. Kat,Istanbul,Güngören,12000.0
Daire,1 + 1,65.0,1.0,5. Kat,Istanbul,Kağıthane,23000.0
Daire,Stüdyo,40.0,5.0,10. Kat,Istanbul,Zeytinburnu,14000.0
Daire,2 + 1,120.0,70.0,3. Kat,Istanbul,Şişli,43000.0
Daire,4 + 1,270.0,4.0,21 ve üzeri,Istanbul,Sarıyer,85000.0
Residence,2 + 1,410.0,5.0,15. Kat,Istanbul,Kağıthane,110000.0
Villa,4 + 1,260.0,0.0,,Istanbul,Sarıyer,55000.0
Residence,2 + 1,100.0,0.0,18. Kat,Istanbul,Şişli,55000.0
Daire,3 + 1,150.0,30.0,En Üst Kat,Istanbul,Fatih,15000.0
Daire,1 + 1,55.0,5.0,Giriş Katı,Istanbul,Şişli,15000.0
Daire,2 + 1,125.0,30.0,2. Kat,Istanbul,Bakırköy,20000.0
Villa,4 + 2,410.0,11.0,,Istanbul,Sarıyer,50000.0
Residence,2 + 1,350.0,10.0,10. Kat,Istanbul,Beşiktaş,98250.0
Daire,1 + 1,94.0,8.0,21 ve üzeri,Istanbul,Sarıyer,44990.0
Residence,2 + 1,105.0,1.0,9. Kat,Istanbul,Kağıthane,34000.0
Daire,2 + 1,75.0,5.0,Giriş Katı,Istanbul,Şişli,11000.0
Daire,1 + 1,82.0,0.0,7. Kat,Istanbul,Maltepe,16500.0
Residence,3 + 1,170.0,11.0,12. Kat,Istanbul,Sarıyer,40000.0
Daire,3 + 1,150.0,21.0,3. Kat,Istanbul,Beşiktaş,45000.0
Daire,4 + 1,170.0,35.0,4. Kat,Istanbul,Fatih,18000.0
Daire,1 + 1,120.0,25.0,Bodrum,Istanbul,Tuzla,5000.0
Residence,1 + 1,99.0,1.0,21 ve üzeri,Istanbul,Beşiktaş,35000.0
Daire,Stüdyo,42.0,5.0,14. Kat,Istanbul,Esenyurt,5800.0
Daire,2 + 1,85.0,5.0,3. Kat,Istanbul,Eyüpsultan,13000.0
Daire,1 + 1,80.0,5.0,1. Kat,Istanbul,Şişli,25000.0
Daire,Stüdyo,35.0,25.0,3. Kat,Istanbul,Beyoğlu,8500.0
Daire,2 + 1,135.0,2.0,2. Kat,Istanbul,Şişli,150000.0
Daire,2 + 1,90.0,31.0,4. Kat,Istanbul,Beyoğlu,11000.0
Daire,2 + 1,75.0,26.0,4. Kat,Istanbul,Kağıthane,6500.0
Daire,1 + 1,40.0,31.0,Bodrum,Istanbul,Eyüpsultan,2500.0
Daire,Stüdyo,32.0,22.0,5. Kat,Istanbul,Beyoğlu,4200.0
Residence,1 + 1,75.0,15.0,15. Kat,Istanbul,Esenyurt,6500.0
Residence,Stüdyo,68.0,0.0,15. Kat,Istanbul,Kartal,15500.0
Residence,Stüdyo,55.0,5.0,2. Kat,Istanbul,Küçükçekmece,9500.0
Daire,2 + 1,85.0,40.0,2. Kat,Istanbul,Şişli,12500.0
Yalı,7 + 2,550.0,44.0,Bahçe Katı,Istanbul,Sarıyer,210000.0
Daire,3 + 1,135.0,13.0,8. Kat,Istanbul,Ümraniye,16750.0
Residence,Stüdyo,50.0,6.0,7. Kat,Istanbul,Kağıthane,17000.0
Daire,3 + 1,120.0,31.0,3. Kat,Istanbul,Zeytinburnu,9000.0
Daire,3 + 1,110.0,35.0,Yüksek Giriş,Istanbul,Beşiktaş,38600.0
Residence,3 + 1,240.0,0.0,15. Kat,Istanbul,Beşiktaş,90000.0
Daire,2 + 1,110.0,20.0,Yüksek Giriş,Istanbul,Zeytinburnu,13000.0
Residence,4 + 1,241.0,11.0,21 ve üzeri,Istanbul,Beşiktaş,90000.0
Daire,4 + 1,250.0,6.0,Ara Kat,Istanbul,Bakırköy,75000.0
Daire,5 + 1,180.0,50.0,1. Kat,Istanbul,Beyoğlu,35000.0
Daire,3 + 1,185.0,5.0,16. Kat,Istanbul,Sarıyer,39999.0
Residence,2 + 1,360.0,16.0,21 ve üzeri,Istanbul,Kağıthane,110000.0
Residence,2 + 1,160.0,10.0,8. Kat,Istanbul,Şişli,45000.0
Villa,7 + 2,650.0,16.0,,Istanbul,Sarıyer,125000.0
Daire,1 + 1,70.0,4.0,21 ve üzeri,Istanbul,Esenyurt,9500.0
Daire,2 + 1,110.0,17.0,2. Kat,Istanbul,Bakırköy,20000.0
Daire,3 + 1,130.0,15.0,En Üst Kat,Istanbul,Adalar,25000.0
Daire,2 + 1,100.0,25.0,Yüksek Giriş,Istanbul,Şişli,20000.0
Daire,3 + 1,118.0,24.0,2. Kat,Istanbul,Beşiktaş,38990.0
Daire,4 + 2,220.0,21.0,4. Kat,Istanbul,Maltepe,15000.0
Daire,3 + 1,130.0,20.0,20. Kat,Istanbul,Maltepe,25000.0
Residence,1 + 1,66.0,4.0,4. Kat,Istanbul,Esenyurt,13500.0
Daire,2 + 1,180.0,10.0,3. Kat,Istanbul,Beşiktaş,95000.0
Daire,2 + 1,95.0,4.0,3. Kat,Istanbul,Eyüpsultan,14000.0
Daire,3 + 1,235.0,4.0,Çatı Katı,Istanbul,Sarıyer,100000.0
Daire,2 + 1,100.0,35.0,2. Kat,Istanbul,Bakırköy,8000.0
Daire,Stüdyo,45.0,10.0,6. Kat,Istanbul,Şişli,20000.0
Daire,1 + 1,65.0,5.0,18. Kat,Istanbul,Esenyurt,5500.0
Daire,4 + 1,220.0,1.0,1. Kat,Istanbul,Kağıthane,80000.0
Daire,2 + 1,120.0,31.0,En Üst Kat,Istanbul,Kadıköy,27500.0
Residence,1 + 1,55.0,8.0,18. Kat,Istanbul,Esenyurt,8500.0
Residence,2 + 1,136.0,5.0,21 ve üzeri,Istanbul,Sarıyer,50000.0
Residence,2 + 1,74.0,5.0,20. Kat,Istanbul,Esenyurt,14000.0
Daire,3 + 1,174.0,5.0,13. Kat,Istanbul,Esenyurt,15000.0
Daire,1 + 1,70.0,1.0,1. Kat,Istanbul,Esenyurt,5500.0
Residence,Stüdyo,64.0,0.0,14. Kat,Istanbul,Kartal,15000.0
Daire,2 + 1,130.0,16.0,2. Kat,Istanbul,Beykoz,2500.0
Daire,1 + 1,90.0,40.0,1. Kat,Istanbul,Beyoğlu,38000.0
Daire,1 + 1,80.0,26.0,Yüksek Giriş,Istanbul,Sarıyer,895000.0
Residence,2 + 1,130.0,7.0,21 ve üzeri,Istanbul,Esenyurt,19000.0
Residence,1 + 1,160.0,10.0,10. Kat,Istanbul,Kağıthane,60000.0
Residence,4 + 1,150.0,1.0,1. Kat,Istanbul,Kağıthane,50000.0
Villa,5 + 2,600.0,28.0,,Istanbul,Eyüpsultan,270000.0
Daire,1 + 1,110.0,5.0,3. Kat,Istanbul,Esenyurt,6500.0
Residence,Stüdyo,50.0,6.0,Ara Kat,Istanbul,Kağıthane,17500.0
Residence,2 + 1,109.0,2.0,2. Kat,Istanbul,Esenyurt,8500.0
Daire,2 + 1,134.0,0.0,8. Kat,Istanbul,Kartal,17000.0
Residence,1 + 1,73.0,5.0,11. Kat,Istanbul,Bahçelievler,15000.0
Daire,Stüdyo,40.0,50.0,Bahçe Katı,Istanbul,Beyoğlu,15000.0
Daire,2 + 1,110.0,5.0,5. Kat,Istanbul,Maltepe,23000.0
Daire,1 + 1,88.0,5.0,7. Kat,Istanbul,Sarıyer,32000.0
Residence,1 + 1,70.0,0.0,11. Kat,Istanbul,Şişli,37000.0
Villa,5 + 2,388.0,10.0,,Istanbul,Sarıyer,75000.0
Daire,3 + 1,115.0,16.0,Giriş Katı,Istanbul,Şişli,45000.0
Daire,1 + 1,40.0,15.0,Villa Katı,Istanbul,Beykoz,3500.0
Villa,4 + 1,400.0,21.0,,Istanbul,Arnavutköy,95000.0
Daire,1 + 1,54.0,0.0,16. Kat,Istanbul,Ümraniye,16990.0
Daire,2 + 1,115.0,4.0,11. Kat,Istanbul,Eyüpsultan,25000.0
Daire,2 + 1,90.0,5.0,Giriş Katı,Istanbul,Beşiktaş,27500.0
Residence,1 + 1,120.0,5.0,3. Kat,Istanbul,Beşiktaş,65000.0
Daire,1 + 1,75.0,3.0,5. Kat,Istanbul,Eyüpsultan,8500.0
Daire,3 + 1,140.0,40.0,1. Kat,Istanbul,Beyoğlu,30000.0
Daire,1 + 1,60.0,4.0,Kot 1,Istanbul,Şişli,9500.0
Daire,3 + 1,145.0,30.0,2. Kat,Istanbul,Kadıköy,25000.0
Daire,1 + 1,92.0,3.0,18. Kat,Istanbul,Sarıyer,35000.0
Daire,1 + 1,75.0,5.0,Ara Kat,Istanbul,Esenyurt,13000.0
Daire,3 + 1,72.0,15.0,Bahçe Katı,Istanbul,Avcılar,2500.0
Daire,4 + 1,250.0,16.0,Giriş Katı,Istanbul,Bakırköy,54000.0
Residence,2 + 1,121.0,10.0,21 ve üzeri,Istanbul,Şişli,40000.0
Daire,2 + 1,100.0,5.0,Ara Kat,Istanbul,Başakşehir,14500.0
Residence,Stüdyo,48.0,2.0,19. Kat,Istanbul,Kartal,11000.0
Daire,3 + 1,160.0,1.0,1. Kat,Istanbul,Bakırköy,37500.0
Daire,4 + 1,220.0,1.0,6. Kat,Istanbul,Kağıthane,50000.0
Bina,2 + 2,800.0,25.0,,Istanbul,Küçükçekmece,60000.0
Daire,Stüdyo,40.0,15.0,2. Kat,Istanbul,Kağıthane,9250.0
Residence,2 + 1,176.0,11.0,10. Kat,Istanbul,Beşiktaş,56000.0
Daire,2 + 1,100.0,30.0,Ara Kat,Istanbul,Beyoğlu,2000.0
Villa,7 + 2,550.0,21.0,,Istanbul,Beşiktaş,170000.0
Daire,1 + 1,85.0,10.0,Ara Kat,Istanbul,Sarıyer,22500.0
Residence,4 + 1,240.0,11.0,21 ve üzeri,Istanbul,Beşiktaş,90000.0
Villa,4 + 1,300.0,10.0,,Istanbul,Beykoz,57000.0
Daire,5 + 1,240.0,21.0,7. Kat,Istanbul,Kadıköy,45000.0
Residence,3 + 1,248.0,0.0,21 ve üzeri,Istanbul,Beşiktaş,85000.0
Daire,2 + 1,145.0,7.0,7. Kat,Istanbul,Sarıyer,30000.0
Residence,5 + 1,325.0,0.0,17. Kat,Istanbul,Beşiktaş,190000.0
Residence,2 + 1,115.0,2.0,21 ve üzeri,Istanbul,Şişli,60000.0
Villa,6 + 2,600.0,17.0,,Istanbul,Sarıyer,125000.0
Daire,2 + 1,90.0,31.0,3. Kat,Istanbul,Fatih,13000.0
Daire,2 + 1,125.0,4.0,19. Kat,Istanbul,Esenyurt,10000.0
Daire,1 + 1,70.0,25.0,Ara Kat,Istanbul,Beykoz,6000.0
Daire,2 + 1,110.0,30.0,2. Kat,Istanbul,Şişli,16500.0
Daire,1 + 1,62.0,5.0,15. Kat,Istanbul,Kadıköy,17990.0
Daire,2 + 1,185.0,6.0,5. Kat,Istanbul,Şişli,83000.0
